matiere;classe/grpe;moy_eleve;devoir1___note;devoir2___note;devoir3___note;devoir4___note;devoir5___note;devoir6___note;devoir7___note;devoir8___note;devoir9___note;devoir10___note;devoir11___note;devoir12___note;devoir13___note;devoir14___note;devoir15___note;devoir16___note;devoir17___note;devoir18___note;devoir19___note;devoir20___note;devoir21___note;devoir22___note;devoir23___note;devoir24___note;devoir1___coeff;devoir2___coeff;devoir3___coeff;devoir4___coeff;devoir5___coeff;devoir6___coeff;devoir7___coeff;devoir8___coeff;devoir9___coeff;devoir10___coeff;devoir11___coeff;devoir12___coeff;devoir13___coeff;devoir14___coeff;devoir15___coeff;devoir16___coeff;devoir17___coeff;devoir18___coeff;devoir19___coeff;devoir20___coeff;devoir21___coeff;devoir22___coeff;devoir23___coeff;devoir24___coeff;devoir1___date;devoir2___date;devoir3___date;devoir4___date;devoir5___date;devoir6___date;devoir7___date;devoir8___date;devoir9___date;devoir10___date;devoir11___date;devoir12___date;devoir13___date;devoir14___date;devoir15___date;devoir16___date;devoir17___date;devoir18___date;devoir19___date;devoir20___date;devoir21___date;devoir22___date;devoir23___date;devoir24___date;devoir1___periode_notation;devoir2___periode_notation;devoir3___periode_notation;devoir4___periode_notation;devoir5___periode_notation;devoir6___periode_notation;devoir7___periode_notation;devoir8___periode_notation;devoir9___periode_notation;devoir10___periode_notation;devoir11___periode_notation;devoir12___periode_notation;devoir13___periode_notation;devoir14___periode_notation;devoir15___periode_notation;devoir16___periode_notation;devoir17___periode_notation;devoir18___periode_notation;devoir19___periode_notation;devoir20___periode_notation;devoir21___periode_notation;devoir22___periode_notation;devoir23___periode_notation;devoir24___periode_notation;eleve_id;prof_id
EMC;1B/C > 1ANGLAIGR.7;18,00;13,50;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;;;;;;;;;;;;;;;;;;;;;;;01/12/2023;12/04/2024;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;k7YIyKQiNuebA2Z4rkycbgqF7izika9asmP5xMBMfbU;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
EMC;1B/C > 1ANGLAIGR.7;15,00;;7,50;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;;;;;;;;;;;;;;;;;;;;;;;01/12/2023;12/04/2024;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;qytKdqpM1m1lc1PzdbT3tGMwwDtu8mlxoC0vm0HcsTk;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
EMC;1B/C > 1ANGLAIGR.7;17,20;13,50;8,00;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;;;;;;;;;;;;;;;;;;;;;;;01/12/2023;12/04/2024;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;DYpGbjjVjx79At3flFAq4r54Tk2i4vSsQH5_N0kb1Rw;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
EMC;1B/C > 1ANGLAIGR.7;15,33;11,50;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;;;;;;;;;;;;;;;;;;;;;;;01/12/2023;12/04/2024;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;xkfZC8M7V2xck6tJFMrDiyp_87Mm80smQwhClbFJdsQ;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
EMC;1B/C > 1ANGLAIGR.7;16,00;12,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;;;;;;;;;;;;;;;;;;;;;;;01/12/2023;12/04/2024;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;VIWlqyKKg-Kt6Li3O1OOBi4VIr0hKvZSFYJs9dZfXXM;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;1B/C > 1ARABEGR.2;16,93;16,50;16,00;17,00;16,00;18,00;18,00;17,00;17,00;18,00;;;;;;;;;;;;;;;;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;2,00;;;;;;;;;;;;;;;;29/10/2023;24/11/2023;29/11/2023;31/01/2024;14/02/2024;21/02/2024;25/03/2024;17/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;1B/C > 1ARABEGR.2;15,64;15,00;16,00;15,00;14,00;16,00;16,00;16,00;16,00;17,00;;;;;;;;;;;;;;;;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;2,00;;;;;;;;;;;;;;;;29/10/2023;24/11/2023;29/11/2023;31/01/2024;14/02/2024;21/02/2024;25/03/2024;17/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;1B/C > 1ARABEGR.2;13,67;14,00;12,00;14,00;13,00;16,00;15,00;;;;;;;;;;;;;;;;;;;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;2,00;;;;;;;;;;;;;;;;29/10/2023;24/11/2023;29/11/2023;31/01/2024;14/02/2024;21/02/2024;25/03/2024;17/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;QYlu9FZFBu5bG_yl6XwkwGN_Xa2fDohC4itGy3VD1v0;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;1B/C > 1ARABEGR.2;17,29;17,00;17,00;17,00;17,00;17,00;18,00;17,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;2,00;;;;;;;;;;;;;;;;29/10/2023;24/11/2023;29/11/2023;31/01/2024;14/02/2024;21/02/2024;25/03/2024;17/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;Wy68zbgrqn7Tz90feRhX8Y42q4brC7WK7KkyD0P6AH8;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;1B/C > 1ARABEGR.2;17,86;17,00;17,00;17,00;18,00;18,00;19,00;18,00;18,00;19,00;;;;;;;;;;;;;;;;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;2,00;;;;;;;;;;;;;;;;29/10/2023;24/11/2023;29/11/2023;31/01/2024;14/02/2024;21/02/2024;25/03/2024;17/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;wLuBjVsgMFml6JCB3RBapewh-v_MlHGnq3PPG2DylRo;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;1B/C > 1ARABEGR.2;15,25;;14,50;14,00;14,00;15,00;15,00;16,00;16,00;17,00;;;;;;;;;;;;;;;;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;2,00;;;;;;;;;;;;;;;;29/10/2023;24/11/2023;29/11/2023;31/01/2024;14/02/2024;21/02/2024;25/03/2024;17/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;isDwkg3qpzKsYY2tNCnBVk3eqC5huMqRulGsxLeWlEs;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;1B/C > 1ARABEGR.2;15,64;14,00;14,00;16,00;15,00;17,00;17,00;16,00;17,00;17,00;;;;;;;;;;;;;;;;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;2,00;;;;;;;;;;;;;;;;29/10/2023;24/11/2023;29/11/2023;31/01/2024;14/02/2024;21/02/2024;25/03/2024;17/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;9ZC6skLUE6-QBqqB8L8wkxygyipNN2KBrUp2dJdITeY;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;1B/C > 1ARABEGR.2;15,57;15,00;14,00;16,00;14,00;16,00;17,00;16,00;17,00;17,00;;;;;;;;;;;;;;;;2,00;2,00;1,00;2,00;1,00;1,00;2,00;1,00;2,00;;;;;;;;;;;;;;;;29/10/2023;24/11/2023;29/11/2023;31/01/2024;14/02/2024;21/02/2024;25/03/2024;17/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;kQVzmIHaf9fDXWA5-PbHytpoapRKuM6UOzdXNsgZfSo;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;14,42;15,00;16,00;16,00;11,00;14,00;14,00;15,00;15,00;16,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;fIt8WCE2mRt8_OGeNI7XmGCNbRmtwwLA5cDOusKUsfc;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;13,50;14,50;8,00;16,00;14,00;15,00;14,00;12,00;13,00;14,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;WS4WDhmqO5Qcb0LibUmX64_gzrBx85uRjceQHJarop4;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;17,08;17,00;17,00;17,00;17,00;15,00;17,00;17,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;17,33;17,00;16,00;17,00;18,00;15,00;18,00;18,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;;;;;;;;;;;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;16,83;17,50;16,00;17,00;14,50;16,00;18,00;17,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;17,13;16,50;17,00;18,00;17,00;16,00;17,50;17,00;18,00;17,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;y5BzawHlNZq_H7zcguz5D52uWICkndScpadG-g73Aeg;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;12,00;11,50;13,00;13,00;10,00;10,00;14,00;12,00;13,00;13,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;YswxOZrqTGLTW_jkdfurfq6pwpppKbTzfyWlvQoHqlA;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;15,00;;;;;;;;15,00;15,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;QYlu9FZFBu5bG_yl6XwkwGN_Xa2fDohC4itGy3VD1v0;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;18,67;19,00;18,00;19,00;18,50;18,00;19,00;18,00;19,00;19,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;bbgtRCF62jBSWt0Xn4LdVQWnR3M8pHeaUrra500N69E;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;11,08;7,50;8,00;13,00;11,00;10,00;13,00;12,00;13,00;14,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;M6LucN9TRo6gtjkbeFD4CEYMQr0B0ibJ6IYf5EcMqpM;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;10,42;8,00;10,00;13,00;8,00;10,00;14,00;10,00;12,00;12,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;S6BaMiLTYlgqYW_wuCAa6PNn7GYuLdB7H1DEAFKeDiw;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;16,50;14,00;17,00;16,00;16,50;16,00;17,00;17,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;4z3S0asPCajLU5mtsF-FEH3134hoSvdC56epCyBqqVk;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;17,17;18,00;15,00;15,00;18,00;15,00;18,00;17,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;IwCZCDXW7Fp0pN_SmHLTYAXAk8kBEJ19B7myEZW6lSE;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;10,50;7,00;10,00;13,00;10,00;8,00;12,00;12,00;12,00;13,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;BFb2WBb9rtnKRgR3C9B7fX5qZp2Mc5IW8EJle_6rifo;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;10,83;6,00;8,00;13,00;11,00;10,00;14,00;12,00;13,00;13,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;QoqOnH3bGj7OPAwYwhOqmLJBWiJTMLC7nPrui-Xry7U;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;17,50;17,50;17,00;17,00;17,50;16,00;18,00;18,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;G8Ju-2Ifjp-GHD8sr7yFl_oW_GEedv3dVWTW2SrHKWQ;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;15,50;14,50;14,00;16,00;14,00;14,00;17,00;17,00;17,00;17,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;OTbXvDcCLfSODcPT79cWA1KgEu3RaLxeDMGjlOfONb4;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;17,63;;;;18,00;17,00;17,00;17,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;9,58;8,50;6,00;12,00;8,00;8,00;10,00;10,00;12,00;12,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;_o19fHK4I8PyGnVPnXJm6Y_BopXSx7tUqwoY04cn55Y;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;18,00;18,50;17,00;18,00;17,00;17,00;18,00;18,00;19,00;19,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;baIi6DHUsn7HKZ2ZIq2HL_6w6nv4CnTgjcH2lAd01_8;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;12,50;8,00;13,00;14,00;13,00;14,00;15,00;13,00;13,00;13,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;dHztjQ5NyqTuPnEJvGpjEGUTu_Rm4guUqHK_QvYpNfo;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
ARABE LVA;1B/C > 1ARABEGR.5;15,75;13,00;14,00;15,00;15,00;16,00;17,00;17,00;18,00;18,00;;;;;;;;;;;;;;;;2,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;;;;;;;;;;;;;;;;16/10/2023;13/11/2023;27/11/2023;30/01/2024;13/02/2024;11/03/2024;02/04/2024;09/04/2024;13/05/2024;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;pycDC0nq1KaWoRUUh1d3vyBeAUdIBEozFC2aUiTKTB0;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE
