eleve_id;matiere;prof_id;note;coef;date;trimestre
u5aqcItw1tIc_vFh2J_j3y3ogg5X_enSky9OALFL5Dg;HISTOIRE GEOGRAPHIE EN ARABE;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;14,50;1,00;2023-11-17;Trimestre 1
DBfFcnxeAIGO6dvZxYyGsnZkC4qKkVNaaOkHgowGfSk;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,50;1,00;2023-11-19;Trimestre 1
CXfor_oxj-6dL0rWhRaQMZjxi-NUALh6Xce9WNuh9Ug;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,00;1,00;2023-11-19;Trimestre 1
7AmfDkOHx7u1cJb9SxsZESG6d_qjo-qs3AU22FKvbwg;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,00;1,00;2023-11-19;Trimestre 1
LlrsGOdTkMJXj1oq0g4kKzk1IgvlDjgc61WtFTMuLDg;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,50;1,00;2023-11-19;Trimestre 1
d5NYXP7DPsjaza1elpPu3p5aJy9XjDDybBSsh3Q9USY;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,50;1,00;2023-11-19;Trimestre 1
nF4qEfwF-PWG9OlXXAFf1BCJJJE4CZt58o1qBd0KV-I;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,50;1,00;2023-11-19;Trimestre 1
1ZCM-2DJ6rXJtJRgjT_ynhtCd230_rbyTx5PitDasxM;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,50;1,00;2023-11-19;Trimestre 1
D126CQs_qdRdmumGvHlEj-o915Lir5QU-yjYBqjrcrM;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,75;1,00;2023-11-19;Trimestre 1
x-RhaHXRY6LN0RDu09Zumac75P85fYGy7jMF9s4UwoA;HIST GEO NA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,75;1,00;2023-11-19;Trimestre 1
2keK1kYJilcgb72YqeQNU4Xk3jAIzOpqThOyEhB-5vs;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;15,00;2,00;2023-10-16;Trimestre 1
RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;19,00;2,00;2023-10-16;Trimestre 1
j9xqOaonfprNbn8ruOLNV2sJuoBeg6A_4TXOqcbf14s;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;18,00;2,00;2023-10-16;Trimestre 1
PZ1Lr9qfkxiZGw1pol46TtgXQhuPQY3VBAGfmXb618M;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;14,00;2,00;2023-10-16;Trimestre 1
e39VVOIQSRRKJLImLubDNwbk7615wXOoKU-xTO_9gX8;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;15,00;2,00;2023-10-16;Trimestre 1
ss5EC-xoByUyehGd9WvdcuaZfIErmIJlGy2ZM6LL40Y;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;17,00;2,00;2023-10-16;Trimestre 1
0nNV6WtNvyhuzZhgqJvNPZaxLN3BgsGxgwcf-1VJPdE;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;17,00;2,00;2023-10-16;Trimestre 1
bs0PdZKo05y4EJ1uSUGO1xVUGB6Re_P6GeZY9oyUUbY;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;17,00;2,00;2023-10-16;Trimestre 1
f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;16,00;2,00;2023-10-16;Trimestre 1
f0qIAR9jwMa7Z7m7Ddd4a2n1_zrAS7UTLa0ec5jTYGA;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;14,00;2,00;2023-10-16;Trimestre 1
Sng6vJvdZgDleqoNp6lYM1u3Zpiq8MGQbc03nMtJsUo;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;17,00;2,00;2023-10-16;Trimestre 1
kA_yzW_hrnxp1wqFi3iApHbq9QprJJouqlIR5_t18GU;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;16,00;2,00;2023-10-16;Trimestre 1
vlGS65G2uTHK-S-uustlPxCruoiNealjos2mM3l5O6A;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;16,00;2,00;2023-10-16;Trimestre 1
SZ5rg5IrisSLP9uUiHYDzbs6e5ZUnqGaHxMNEJ5DmTM;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;17,00;2,00;2023-10-16;Trimestre 1
6y1mx4tCsMbx2tJDL4CSYzWEVgR_7bssZO8AuBVFY5Q;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;16,00;2,00;2023-10-16;Trimestre 1
xt22PDacvasaRVirnrBlSPF0OCszUYZrcM4XwQZZyFo;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;19,00;2,00;2023-10-16;Trimestre 1
DYJJjbzBTxMK1bv7nsHZeYYop_kkIucL2x-BDbF_ntk;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;15,00;2,00;2023-10-16;Trimestre 1
MaOKsI16BKobognFDU9bx29Ur1Gpj4vt-g_rGDmNkrY;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;16,00;2,00;2023-10-16;Trimestre 1
PllJP6QqacXbzFavKiXFL8DiuTxNf9wSKAkmEPE-Gko;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;16,00;2,00;2023-10-16;Trimestre 1
YNBmh-IbBDrjAAMa8OI0YINp2cZrPaFOkurShph2b8w;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;18,00;2,00;2023-10-16;Trimestre 1
AHHdt_ZnU2EZrFs1c6vriesSFI8GwBnPlh7YUYQbeJI;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;15,00;2,00;2023-10-16;Trimestre 1
piTjDzFhdq7TF3uc8GFpc0l7HGWEp9Cw1STqtUAdy4c;ANGLAIS LVB;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;18,00;2,00;2023-10-16;Trimestre 1
2keK1kYJilcgb72YqeQNU4Xk3jAIzOpqThOyEhB-5vs;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
j9xqOaonfprNbn8ruOLNV2sJuoBeg6A_4TXOqcbf14s;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
PZ1Lr9qfkxiZGw1pol46TtgXQhuPQY3VBAGfmXb618M;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;16,00;1,00;2024-03-21;Trimestre 2
e39VVOIQSRRKJLImLubDNwbk7615wXOoKU-xTO_9gX8;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;15,50;1,00;2024-03-21;Trimestre 2
ss5EC-xoByUyehGd9WvdcuaZfIErmIJlGy2ZM6LL40Y;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
0nNV6WtNvyhuzZhgqJvNPZaxLN3BgsGxgwcf-1VJPdE;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;15,00;1,00;2024-03-21;Trimestre 2
bs0PdZKo05y4EJ1uSUGO1xVUGB6Re_P6GeZY9oyUUbY;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;15,50;1,00;2024-03-21;Trimestre 2
f0qIAR9jwMa7Z7m7Ddd4a2n1_zrAS7UTLa0ec5jTYGA;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
Sng6vJvdZgDleqoNp6lYM1u3Zpiq8MGQbc03nMtJsUo;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;18,00;1,00;2024-03-21;Trimestre 2
kA_yzW_hrnxp1wqFi3iApHbq9QprJJouqlIR5_t18GU;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;14,00;1,00;2024-03-21;Trimestre 2
KC8CI-9Th5bhfA1lyf5DIgjkQvqT7DV82HsmmbbUb48;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;14,00;1,00;2024-03-21;Trimestre 2
vlGS65G2uTHK-S-uustlPxCruoiNealjos2mM3l5O6A;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;14,00;1,00;2024-03-21;Trimestre 2
SZ5rg5IrisSLP9uUiHYDzbs6e5ZUnqGaHxMNEJ5DmTM;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
6y1mx4tCsMbx2tJDL4CSYzWEVgR_7bssZO8AuBVFY5Q;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
xt22PDacvasaRVirnrBlSPF0OCszUYZrcM4XwQZZyFo;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,50;1,00;2024-03-21;Trimestre 2
DYJJjbzBTxMK1bv7nsHZeYYop_kkIucL2x-BDbF_ntk;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;15,50;1,00;2024-03-21;Trimestre 2
MaOKsI16BKobognFDU9bx29Ur1Gpj4vt-g_rGDmNkrY;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;14,00;1,00;2024-03-21;Trimestre 2
PllJP6QqacXbzFavKiXFL8DiuTxNf9wSKAkmEPE-Gko;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;14,00;1,00;2024-03-21;Trimestre 2
YNBmh-IbBDrjAAMa8OI0YINp2cZrPaFOkurShph2b8w;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;18,00;1,00;2024-03-21;Trimestre 2
AHHdt_ZnU2EZrFs1c6vriesSFI8GwBnPlh7YUYQbeJI;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;17,00;1,00;2024-03-21;Trimestre 2
piTjDzFhdq7TF3uc8GFpc0l7HGWEp9Cw1STqtUAdy4c;EMC;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;15,50;1,00;2024-03-21;Trimestre 2
2keK1kYJilcgb72YqeQNU4Xk3jAIzOpqThOyEhB-5vs;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;6,00;2,00;2023-09-10;Trimestre 1
RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;17,00;2,00;2023-09-10;Trimestre 1
j9xqOaonfprNbn8ruOLNV2sJuoBeg6A_4TXOqcbf14s;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;12,00;2,00;2023-09-10;Trimestre 1
PZ1Lr9qfkxiZGw1pol46TtgXQhuPQY3VBAGfmXb618M;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;16,00;2,00;2023-09-10;Trimestre 1
e39VVOIQSRRKJLImLubDNwbk7615wXOoKU-xTO_9gX8;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;14,00;2,00;2023-09-10;Trimestre 1
ss5EC-xoByUyehGd9WvdcuaZfIErmIJlGy2ZM6LL40Y;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;8,00;2,00;2023-09-10;Trimestre 1
0nNV6WtNvyhuzZhgqJvNPZaxLN3BgsGxgwcf-1VJPdE;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;8,50;2,00;2023-09-10;Trimestre 1
bs0PdZKo05y4EJ1uSUGO1xVUGB6Re_P6GeZY9oyUUbY;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;13,00;2,00;2023-09-10;Trimestre 1
f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;9,00;2,00;2023-09-10;Trimestre 1
f0qIAR9jwMa7Z7m7Ddd4a2n1_zrAS7UTLa0ec5jTYGA;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;11,50;2,00;2023-09-10;Trimestre 1
Sng6vJvdZgDleqoNp6lYM1u3Zpiq8MGQbc03nMtJsUo;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;13,50;2,00;2023-09-10;Trimestre 1
kA_yzW_hrnxp1wqFi3iApHbq9QprJJouqlIR5_t18GU;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;10,00;2,00;2023-09-10;Trimestre 1
KC8CI-9Th5bhfA1lyf5DIgjkQvqT7DV82HsmmbbUb48;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;5,00;2,00;2023-09-10;Trimestre 1
vlGS65G2uTHK-S-uustlPxCruoiNealjos2mM3l5O6A;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;5,00;2,00;2023-09-10;Trimestre 1
SZ5rg5IrisSLP9uUiHYDzbs6e5ZUnqGaHxMNEJ5DmTM;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;13,50;2,00;2023-09-10;Trimestre 1
6y1mx4tCsMbx2tJDL4CSYzWEVgR_7bssZO8AuBVFY5Q;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;9,00;2,00;2023-09-10;Trimestre 1
xt22PDacvasaRVirnrBlSPF0OCszUYZrcM4XwQZZyFo;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;14,50;2,00;2023-09-10;Trimestre 1
DYJJjbzBTxMK1bv7nsHZeYYop_kkIucL2x-BDbF_ntk;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;5,50;2,00;2023-09-10;Trimestre 1
MaOKsI16BKobognFDU9bx29Ur1Gpj4vt-g_rGDmNkrY;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;12,50;2,00;2023-09-10;Trimestre 1
PllJP6QqacXbzFavKiXFL8DiuTxNf9wSKAkmEPE-Gko;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;11,00;2,00;2023-09-10;Trimestre 1
YNBmh-IbBDrjAAMa8OI0YINp2cZrPaFOkurShph2b8w;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;16,00;2,00;2023-09-10;Trimestre 1
AHHdt_ZnU2EZrFs1c6vriesSFI8GwBnPlh7YUYQbeJI;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;10,00;2,00;2023-09-10;Trimestre 1
piTjDzFhdq7TF3uc8GFpc0l7HGWEp9Cw1STqtUAdy4c;MATHEMATIQUES;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;13,00;2,00;2023-09-10;Trimestre 1
2keK1kYJilcgb72YqeQNU4Xk3jAIzOpqThOyEhB-5vs;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;10,00;1,00;2023-11-22;Trimestre 1
RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;17,00;1,00;2023-11-22;Trimestre 1
j9xqOaonfprNbn8ruOLNV2sJuoBeg6A_4TXOqcbf14s;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;15,00;1,00;2023-11-22;Trimestre 1
PZ1Lr9qfkxiZGw1pol46TtgXQhuPQY3VBAGfmXb618M;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;12,00;1,00;2023-11-22;Trimestre 1
e39VVOIQSRRKJLImLubDNwbk7615wXOoKU-xTO_9gX8;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;15,00;1,00;2023-11-22;Trimestre 1
ss5EC-xoByUyehGd9WvdcuaZfIErmIJlGy2ZM6LL40Y;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;18,00;1,00;2023-11-22;Trimestre 1
0nNV6WtNvyhuzZhgqJvNPZaxLN3BgsGxgwcf-1VJPdE;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;10,00;1,00;2023-11-22;Trimestre 1
bs0PdZKo05y4EJ1uSUGO1xVUGB6Re_P6GeZY9oyUUbY;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;17,00;1,00;2023-11-22;Trimestre 1
f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;12,50;1,00;2023-11-22;Trimestre 1
f0qIAR9jwMa7Z7m7Ddd4a2n1_zrAS7UTLa0ec5jTYGA;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;12,50;1,00;2023-11-22;Trimestre 1
Sng6vJvdZgDleqoNp6lYM1u3Zpiq8MGQbc03nMtJsUo;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;16,50;1,00;2023-11-22;Trimestre 1
kA_yzW_hrnxp1wqFi3iApHbq9QprJJouqlIR5_t18GU;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;13,00;1,00;2023-11-22;Trimestre 1
KC8CI-9Th5bhfA1lyf5DIgjkQvqT7DV82HsmmbbUb48;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;14,00;1,00;2023-11-22;Trimestre 1
vlGS65G2uTHK-S-uustlPxCruoiNealjos2mM3l5O6A;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;13,00;1,00;2023-11-22;Trimestre 1
SZ5rg5IrisSLP9uUiHYDzbs6e5ZUnqGaHxMNEJ5DmTM;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;17,00;1,00;2023-11-22;Trimestre 1
6y1mx4tCsMbx2tJDL4CSYzWEVgR_7bssZO8AuBVFY5Q;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;14,00;1,00;2023-11-22;Trimestre 1
xt22PDacvasaRVirnrBlSPF0OCszUYZrcM4XwQZZyFo;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;16,00;1,00;2023-11-22;Trimestre 1
DYJJjbzBTxMK1bv7nsHZeYYop_kkIucL2x-BDbF_ntk;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;15,00;1,00;2023-11-22;Trimestre 1
MaOKsI16BKobognFDU9bx29Ur1Gpj4vt-g_rGDmNkrY;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;17,00;1,00;2023-11-22;Trimestre 1
PllJP6QqacXbzFavKiXFL8DiuTxNf9wSKAkmEPE-Gko;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;13,00;1,00;2023-11-22;Trimestre 1
YNBmh-IbBDrjAAMa8OI0YINp2cZrPaFOkurShph2b8w;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;16,00;1,00;2023-11-22;Trimestre 1
AHHdt_ZnU2EZrFs1c6vriesSFI8GwBnPlh7YUYQbeJI;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;17,00;1,00;2023-11-22;Trimestre 1
piTjDzFhdq7TF3uc8GFpc0l7HGWEp9Cw1STqtUAdy4c;SNT;ywwjhXxl74g4FdQLK4ubsy9jrAvMHofIPf7-fnUjGBM;17,00;1,00;2023-11-22;Trimestre 1
2keK1kYJilcgb72YqeQNU4Xk3jAIzOpqThOyEhB-5vs;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;1,50;2,00;2023-10-21;Trimestre 1
RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;14,50;2,00;2023-10-21;Trimestre 1
j9xqOaonfprNbn8ruOLNV2sJuoBeg6A_4TXOqcbf14s;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;13,50;2,00;2023-10-21;Trimestre 1
PZ1Lr9qfkxiZGw1pol46TtgXQhuPQY3VBAGfmXb618M;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;4,00;2,00;2023-10-21;Trimestre 1
e39VVOIQSRRKJLImLubDNwbk7615wXOoKU-xTO_9gX8;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;14,50;2,00;2023-10-21;Trimestre 1
ss5EC-xoByUyehGd9WvdcuaZfIErmIJlGy2ZM6LL40Y;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;10,50;2,00;2023-10-21;Trimestre 1
0nNV6WtNvyhuzZhgqJvNPZaxLN3BgsGxgwcf-1VJPdE;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;1,50;2,00;2023-10-21;Trimestre 1
bs0PdZKo05y4EJ1uSUGO1xVUGB6Re_P6GeZY9oyUUbY;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;Abs;2,00;2023-10-21;Trimestre 1
f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;10,50;2,00;2023-10-21;Trimestre 1
f0qIAR9jwMa7Z7m7Ddd4a2n1_zrAS7UTLa0ec5jTYGA;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;10,50;2,00;2023-10-21;Trimestre 1
Sng6vJvdZgDleqoNp6lYM1u3Zpiq8MGQbc03nMtJsUo;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;16,00;2,00;2023-10-21;Trimestre 1
kA_yzW_hrnxp1wqFi3iApHbq9QprJJouqlIR5_t18GU;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;9,50;2,00;2023-10-21;Trimestre 1
KC8CI-9Th5bhfA1lyf5DIgjkQvqT7DV82HsmmbbUb48;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;7,00;2,00;2023-10-21;Trimestre 1
vlGS65G2uTHK-S-uustlPxCruoiNealjos2mM3l5O6A;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;1,50;2,00;2023-10-21;Trimestre 1
SZ5rg5IrisSLP9uUiHYDzbs6e5ZUnqGaHxMNEJ5DmTM;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;11,50;2,00;2023-10-21;Trimestre 1
6y1mx4tCsMbx2tJDL4CSYzWEVgR_7bssZO8AuBVFY5Q;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;5,00;2,00;2023-10-21;Trimestre 1
xt22PDacvasaRVirnrBlSPF0OCszUYZrcM4XwQZZyFo;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;16,50;2,00;2023-10-21;Trimestre 1
DYJJjbzBTxMK1bv7nsHZeYYop_kkIucL2x-BDbF_ntk;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;3,50;2,00;2023-10-21;Trimestre 1
MaOKsI16BKobognFDU9bx29Ur1Gpj4vt-g_rGDmNkrY;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;7,50;2,00;2023-10-21;Trimestre 1
PllJP6QqacXbzFavKiXFL8DiuTxNf9wSKAkmEPE-Gko;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;11,50;2,00;2023-10-21;Trimestre 1
YNBmh-IbBDrjAAMa8OI0YINp2cZrPaFOkurShph2b8w;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;15,50;2,00;2023-10-21;Trimestre 1
AHHdt_ZnU2EZrFs1c6vriesSFI8GwBnPlh7YUYQbeJI;SPC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;14,50;2,00;2023-10-21;Trimestre 1
