classes;motif;date;nb_demi_journee;eleve_id
3B;RETARD JUSTIFIEE;2024-04-08;1;DmBovaUqf6iM0qkaJLOSSAWfvS6eeFmmZbQ98ClQHEc
3B;Motif non encore connu;2024-05-30;1;DmBovaUqf6iM0qkaJLOSSAWfvS6eeFmmZbQ98ClQHEc
2C;RETARD PLUS DE 5 MIN;2023-09-15;1;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
2C;RETARD PLUS DE 5 MIN;2023-09-18;1;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
2C;RETARD PLUS DE 5 MIN;2023-10-11;1;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
2C;RETARD PLUS DE 5 MIN;2023-10-20;1;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
2C;CONVOCATION CPE/DIRECTION;2023-12-11;0;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
2C;SANS EXCUSES;2024-03-13;1;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
2C;Projet pédagogique;2024-03-26;0;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
2C;RETARD JUSTIFIEE;2024-04-05;1;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
2C;MOTIF INTERNE;2024-05-24;0;RUUGxfydynOS74kOqwrHPtv-D5BNg10NgFG30ajFlE4
5A;REUNION CVC;2023-10-19;0;02wcrI0nZSYiwRuhkHrF4X_QtV_cZaIUaJZVyvEFF54
5A;RDV MEDICAL EXTERIEUR;2023-12-01;1;02wcrI0nZSYiwRuhkHrF4X_QtV_cZaIUaJZVyvEFF54
5A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-04-19;0;02wcrI0nZSYiwRuhkHrF4X_QtV_cZaIUaJZVyvEFF54
5A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-06-14;0;02wcrI0nZSYiwRuhkHrF4X_QtV_cZaIUaJZVyvEFF54
3A;MALADIE SANS CERTIFICAT;2023-10-13;2;f7ivCKQZ7_UW9R1nnW5Xn05qiTtpZmUC7ywgA27iy18
3A;MALADIE SANS CERTIFICAT;2023-11-24;2;f7ivCKQZ7_UW9R1nnW5Xn05qiTtpZmUC7ywgA27iy18
3A;MALADIE SANS CERTIFICAT;2024-01-25;2;f7ivCKQZ7_UW9R1nnW5Xn05qiTtpZmUC7ywgA27iy18
3A;MALADIE SANS CERTIFICAT;2024-01-26;2;f7ivCKQZ7_UW9R1nnW5Xn05qiTtpZmUC7ywgA27iy18
3A;Motif non encore connu;2024-04-05;1;f7ivCKQZ7_UW9R1nnW5Xn05qiTtpZmUC7ywgA27iy18
3A;Motif non encore connu;2024-04-24;1;f7ivCKQZ7_UW9R1nnW5Xn05qiTtpZmUC7ywgA27iy18
1B/C;RAISON FAMILIALE;2023-10-13;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;MALADIE SANS CERTIFICAT;2023-11-08;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;MALADIE SANS CERTIFICAT;2023-11-22;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;MALADIE SANS CERTIFICAT;2023-11-24;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;RETARD JUSTIFIEE;2023-12-20;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;MALADIE SANS CERTIFICAT;2023-12-21;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;MALADIE SANS CERTIFICAT;2023-12-22;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;RDV MEDICAL EXTERIEUR;2024-01-16;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;RETARD PLUS DE 5 MIN;2024-02-09;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;MALADIE SANS CERTIFICAT;2024-02-12;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;MALADIE SANS CERTIFICAT;2024-02-13;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;MALADIE SANS CERTIFICAT;2024-02-14;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Projet pédagogique;2024-03-26;0;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-04-09;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-04-16;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-04-16;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-04-16;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-04-17;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-04-17;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-04-19;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-05-23;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-05-23;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-05-24;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-05-24;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-05-24;2;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-05-28;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
1B/C;Motif non encore connu;2024-05-31;1;bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0
4B;MALADIE SANS CERTIFICAT;2023-10-05;2;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RETARD PLUS DE 5 MIN;2023-10-13;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-12-20;0;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;Motif non encore connu;2023-12-22;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;APPEL FAMILLE;2024-01-29;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RETARD JUSTIFIEE;2024-02-14;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RAISON FAMILIALE;2024-02-15;2;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RAISON FAMILIALE;2024-02-16;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RAISON FAMILIALE;2024-02-19;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RETOUR DOMICILE;2024-03-26;2;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;MALADIE AVEC CERTIFICAT;2024-04-18;2;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;MALADIE AVEC CERTIFICAT;2024-04-19;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;MALADIE AVEC CERTIFICAT;2024-04-22;2;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;MALADIE SANS CERTIFICAT;2024-04-23;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;MALADIE SANS CERTIFICAT;2024-04-24;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;APPEL FAMILLE;2024-05-20;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RAISON FAMILIALE;2024-06-06;2;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RAISON FAMILIALE;2024-06-07;1;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
4B;RAISON FAMILIALE;2024-06-10;2;xYXcW5K9kFaoGy8baVocvEJRJhk_HujWW_7lgzNl1f4
5B;RETARD PLUS DE 5 MIN;2023-11-07;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RETARD PLUS DE 5 MIN;2023-11-23;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2023-11-28;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE AVEC CERTIFICAT;2023-12-01;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;SANS EXCUSES;2023-12-14;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;SANS EXCUSES;2024-01-23;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-25;0;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-26;0;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;APPEL FAMILLE;2024-01-29;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;SANS EXCUSES;2024-02-07;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RETARD PLUS DE 5 MIN;2024-02-09;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RAISON FAMILIALE;2024-02-15;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RAISON FAMILIALE;2024-02-16;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RAISON FAMILIALE;2024-02-19;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RETARD PLUS DE 5 MIN;2024-03-26;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2024-03-28;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2024-03-29;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RETARD PLUS DE 5 MIN;2024-04-01;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2024-04-01;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2024-04-23;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2024-05-20;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2024-05-29;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2024-05-30;1;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RAISON FAMILIALE;2024-06-06;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RAISON FAMILIALE;2024-06-07;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;RAISON FAMILIALE;2024-06-10;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
5B;MALADIE SANS CERTIFICAT;2024-06-11;2;LlOmyhKkbVI8ZkklpJ98gfOfOJobnZZmOQcSmXUOJW4
6B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-04;0;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ
6B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-05;0;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ
6B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-06;0;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ
6B;MALADIE SANS CERTIFICAT;2023-10-19;2;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ
6B;MALADIE SANS CERTIFICAT;2023-11-13;2;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ
6B;RAISON FAMILIALE;2023-11-16;1;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ
6B;MALADIE SANS CERTIFICAT;2023-11-27;2;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ
6B;MALADIE SANS CERTIFICAT;2023-12-14;2;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ
5C;MALADIE SANS CERTIFICAT;2023-11-13;1;U1UmtU4TW0FoLZSh9w6VnKzrfCIE3zPcKwkND8X2NHM
5C;RAISON FAMILIALE;2023-12-11;1;U1UmtU4TW0FoLZSh9w6VnKzrfCIE3zPcKwkND8X2NHM
5C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-25;0;U1UmtU4TW0FoLZSh9w6VnKzrfCIE3zPcKwkND8X2NHM
5C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-26;0;U1UmtU4TW0FoLZSh9w6VnKzrfCIE3zPcKwkND8X2NHM
5C;MALADIE SANS CERTIFICAT;2024-01-29;2;U1UmtU4TW0FoLZSh9w6VnKzrfCIE3zPcKwkND8X2NHM
5C;RAISON FAMILIALE;2024-05-29;1;U1UmtU4TW0FoLZSh9w6VnKzrfCIE3zPcKwkND8X2NHM
1B/C;MALADIE SANS CERTIFICAT;2023-09-07;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE SANS CERTIFICAT;2023-11-10;2;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2023-12-15;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE SANS CERTIFICAT;2024-01-16;2;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE SANS CERTIFICAT;2024-02-02;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE SANS CERTIFICAT;2024-02-23;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE SANS CERTIFICAT;2024-03-21;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;APPEL FAMILLE;2024-03-21;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE SANS CERTIFICAT;2024-03-22;2;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Projet pédagogique;2024-03-26;0;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2024-04-05;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-04-19;0;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2024-04-26;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE AVEC CERTIFICAT;2024-05-21;2;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE AVEC CERTIFICAT;2024-05-22;2;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE AVEC CERTIFICAT;2024-05-23;2;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;MALADIE AVEC CERTIFICAT;2024-05-24;2;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2024-05-27;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2024-05-28;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2024-05-28;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2024-05-30;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2024-05-30;1;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
1B/C;Motif non encore connu;2024-05-31;2;BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ
4A;MALADIE SANS CERTIFICAT;2023-09-18;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;MALADIE SANS CERTIFICAT;2023-09-22;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;MALADIE SANS CERTIFICAT;2023-10-10;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;MALADIE SANS CERTIFICAT;2023-11-24;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;MALADIE SANS CERTIFICAT;2023-12-01;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;MALADIE SANS CERTIFICAT;2023-12-04;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;MALADIE SANS CERTIFICAT;2023-12-05;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;MALADIE SANS CERTIFICAT;2023-12-06;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;APPEL FAMILLE;2023-12-19;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;APPEL FAMILLE;2023-12-20;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;APPEL FAMILLE;2024-02-06;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;MALADIE SANS CERTIFICAT;2024-02-12;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;Motif non encore connu;2024-02-23;2;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;RAISON FAMILIALE;2024-03-27;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;RAISON FAMILIALE;2024-05-28;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;RAISON FAMILIALE;2024-05-29;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;RAISON FAMILIALE;2024-05-30;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
4A;RAISON FAMILIALE;2024-06-11;1;3hF9OhdIsfS9HdULGIca2HLmt_UGkIwIe76vVDsYS74
1A;MALADIE SANS CERTIFICAT;2023-09-12;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;MALADIE SANS CERTIFICAT;2023-10-09;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;MALADIE SANS CERTIFICAT;2023-11-21;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RETARD JUSTIFIEE;2023-12-01;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RETARD PLUS DE 5 MIN;2023-12-07;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;MALADIE SANS CERTIFICAT;2023-12-18;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;MALADIE SANS CERTIFICAT;2023-12-19;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;MALADIE SANS CERTIFICAT;2023-12-20;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;MALADIE SANS CERTIFICAT;2023-12-21;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RETARD JUSTIFIEE;2024-01-16;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RETARD JUSTIFIEE;2024-01-26;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;MALADIE SANS CERTIFICAT;2024-02-01;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RETARD JUSTIFIEE;2024-02-06;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RAISON FAMILIALE;2024-02-16;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RETARD PLUS DE 5 MIN;2024-02-21;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RAISON FAMILIALE;2024-03-20;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RAISON FAMILIALE;2024-03-22;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Projet pédagogique;2024-03-26;0;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RAISON FAMILIALE;2024-04-09;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;MALADIE SANS CERTIFICAT;2024-04-16;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RDV MEDICAL EXTERIEUR;2024-05-15;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RAISON FAMILIALE;2024-05-20;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RAISON FAMILIALE;2024-05-22;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;RAISON FAMILIALE;2024-05-22;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-23;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-23;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-24;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-24;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-27;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-28;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-28;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-29;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-29;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-30;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-30;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-31;1;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
1A;Motif non encore connu;2024-05-31;2;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI
5A;MALADIE SANS CERTIFICAT;2023-09-26;1;j2bh2ZNs7WW1MYGF0CActQsPYPopNSPPKALgLgP3KIo
5A;MALADIE SANS CERTIFICAT;2023-09-26;2;j2bh2ZNs7WW1MYGF0CActQsPYPopNSPPKALgLgP3KIo
5A;RAISON FAMILIALE;2023-12-08;2;j2bh2ZNs7WW1MYGF0CActQsPYPopNSPPKALgLgP3KIo
5A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-25;0;j2bh2ZNs7WW1MYGF0CActQsPYPopNSPPKALgLgP3KIo
5A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-26;0;j2bh2ZNs7WW1MYGF0CActQsPYPopNSPPKALgLgP3KIo
5A;Projet pédagogique;2024-03-26;0;j2bh2ZNs7WW1MYGF0CActQsPYPopNSPPKALgLgP3KIo
5A;RETARD PLUS DE 5 MIN;2024-06-03;1;j2bh2ZNs7WW1MYGF0CActQsPYPopNSPPKALgLgP3KIo
4B;MALADIE SANS CERTIFICAT;2023-09-11;2;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;MALADIE SANS CERTIFICAT;2023-09-12;2;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;MALADIE SANS CERTIFICAT;2023-12-06;1;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-12-20;0;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;MALADIE SANS CERTIFICAT;2024-01-10;1;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;MALADIE SANS CERTIFICAT;2024-01-11;2;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;MALADIE SANS CERTIFICAT;2024-01-12;1;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;MALADIE SANS CERTIFICAT;2024-04-02;1;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-04-22;0;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-04-23;0;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
4B;RETARD JUSTIFIEE;2024-05-20;1;WWbZcG6MgN8SMh5rJ-mNVz1OWHJIMnV3MUqVWcQ57A0
